Date,T(C),ff(kmh),p0(hpa),prec(mm),sky - clear,sky - covered,sky - cloudy,sky - cumulonimbus,atmosphere - haze,atmosphere - fog,atmosphere - freezing fog,weak snowfall,rain - shower,rain - weak,rain,water and granulated snow,water and snow,storm,flash and lightning,storm with rain,drizzle,snow shower,SG6.0RS(COM1-001)_001_001/Total DC Power(kW)
17/08/2023 18:00,0.341846758,3.6,0.552734375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.194250000
17/08/2023 17:00,0.351669941,7.2,0.546875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.787000000
17/08/2023 16:00,0.36935167,7.2,0.548828125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.137000000
17/08/2023 15:00,0.381139489,10.8,0.5546875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.522250000
17/08/2023 14:00,0.392927308,10.8,0.560546875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.793500000
17/08/2023 13:00,0.410609037,10.8,0.568359375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504000000
17/08/2023 12:00,0.485265226,10.8,0.576171875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628500000
17/08/2023 11:00,0.487229862,7.2,0.583984375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421249900
17/08/2023 10:00,0.497053045,7.2,0.587890625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944500000
17/08/2023 09:00,0.497053045,7.2,0.59375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311500000
17/08/2023 08:00,0.491159136,7.2,0.59765625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661000000
17/08/2023 07:00,0.499017682,7.2,0.59765625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243250010
17/08/2023 06:00,0.485265226,3.6,0.591796875,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 05:00,0.493123772,3.6,0.58984375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 04:00,0.491159136,7.2,0.5859375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 03:00,0.500982318,7.2,0.587890625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 02:00,0.512770138,3.6,0.595703125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 01:00,0.518664047,7.2,0.59765625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17/08/2023 00:00,0.506876228,7.2,0.599609375,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 23:00,0.504911591,10.8,0.603515625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 22:00,0.487229862,7.2,0.609375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 21:00,0.495088409,7.2,0.615234375,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 20:00,0.502946955,10.8,0.619140625,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057000000
16/08/2023 19:00,0.481335953,7.2,0.619140625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213250000
16/08/2023 18:00,0.459724951,0,0.607421875,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658000050
16/08/2023 17:00,0.479371316,3.6,0.615234375,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483000000
16/08/2023 16:00,0.510805501,3.6,0.611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847250000
16/08/2023 15:00,0.524557957,3.6,0.60546875,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884499970
16/08/2023 14:00,0.52848723,3.6,0.61328125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.651750100
16/08/2023 13:00,0.534381139,3.6,0.62109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026750000
16/08/2023 12:00,0.514734774,3.6,0.619140625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816750000
16/08/2023 11:00,0.461689587,3.6,0.607421875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757499900
16/08/2023 10:00,0.445972495,3.6,0.6171875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732499960
16/08/2023 09:00,0.406679764,3.6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573750000
16/08/2023 08:00,0.387033399,7.2,0.611328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378000000
16/08/2023 07:00,0.373280943,3.6,0.609375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142500000
16/08/2023 06:00,0.37524558,7.2,0.611328125,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 05:00,0.37524558,0,0.607421875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 04:00,0.365422397,3.6,0.6015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 03:00,0.365422397,3.6,0.6015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 02:00,0.367387033,3.6,0.6015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 01:00,0.373280943,3.6,0.60546875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16/08/2023 00:00,0.373280943,7.2,0.611328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 23:00,0.367387033,7.2,0.61328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 22:00,0.379174853,7.2,0.619140625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 21:00,0.379174853,3.6,0.619140625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 20:00,0.377210216,3.6,0.62109375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148750000
15/08/2023 19:00,0.381139489,7.2,0.615234375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876500000
15/08/2023 18:00,0.379174853,3.6,0.611328125,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312250000
15/08/2023 17:00,0.381139489,7.2,0.60546875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525750000
15/08/2023 16:00,0.381139489,3.6,0.609375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.293000000
15/08/2023 15:00,0.381139489,7.2,0.615234375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799500000
15/08/2023 14:00,0.388998035,7.2,0.6171875,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831250000
15/08/2023 13:00,0.396856582,7.2,0.619140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674750000
15/08/2023 12:00,0.402750491,10.8,0.62890625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396250000
15/08/2023 11:00,0.392927308,10.8,0.626953125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.664500200
15/08/2023 10:00,0.367387033,7.2,0.62890625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202499900
15/08/2023 09:00,0.345776031,7.2,0.638671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208000000
15/08/2023 08:00,0.333988212,3.6,0.638671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430499970
15/08/2023 07:00,0.320235756,3.6,0.640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233500000
15/08/2023 06:00,0.320235756,3.6,0.638671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 05:00,0.320235756,7.2,0.63671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 04:00,0.314341847,7.2,0.6328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 03:00,0.316306483,7.2,0.63671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 02:00,0.328094303,7.2,0.634765625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 01:00,0.324165029,7.2,0.634765625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15/08/2023 00:00,0.333988212,10.8,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 23:00,0.326129666,10.8,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 22:00,0.31827112,10.8,0.638671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 21:00,0.316306483,10.8,0.638671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 20:00,0.326129666,7.2,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071750000
14/08/2023 19:00,0.304518664,7.2,0.626953125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369000100
14/08/2023 18:00,0.300589391,7.2,0.6171875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.902250000
14/08/2023 17:00,0.292730845,3.6,0.615234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152500000
14/08/2023 16:00,0.290766208,7.2,0.615234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.990000000
14/08/2023 15:00,0.290766208,7.2,0.61328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259750400
14/08/2023 14:00,0.298624754,3.6,0.623046875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372250000
14/08/2023 13:00,0.300589391,10.8,0.62890625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.257000000
14/08/2023 12:00,0.294695481,10.8,0.638671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.702250000
14/08/2023 11:00,0.277013752,7.2,0.64453125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.821750000
14/08/2023 10:00,0.269155206,10.8,0.654296875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.603500000
14/08/2023 09:00,0.241650295,3.6,0.66015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158749900
14/08/2023 08:00,0.21021611,7.2,0.662109375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337000000
14/08/2023 07:00,0.196463654,3.6,0.66015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222000000
14/08/2023 06:00,0.188605108,3.6,0.658203125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 05:00,0.190569745,7.2,0.65234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 04:00,0.168958743,7.2,0.646484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 03:00,0.16502947,7.2,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 02:00,0.155206287,10.8,0.640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 01:00,0.168958743,10.8,0.64453125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
14/08/2023 00:00,0.172888016,10.8,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 23:00,0.186640472,10.8,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 22:00,0.192534381,7.2,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 21:00,0.2043222,10.8,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 20:00,0.235756385,10.8,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068500000
13/08/2023 19:00,0.241650295,7.2,0.626953125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465250000
13/08/2023 18:00,0.259332024,3.6,0.615234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.003999700
13/08/2023 17:00,0.265225933,7.2,0.609375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132500000
13/08/2023 16:00,0.271119843,3.6,0.611328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.935000400
13/08/2023 15:00,0.288801572,7.2,0.61328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299500000
13/08/2023 14:00,0.302554028,7.2,0.6171875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.453999500
13/08/2023 13:00,0.300589391,3.6,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.295749700
13/08/2023 12:00,0.306483301,3.6,0.630859375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748750000
13/08/2023 11:00,0.290766208,3.6,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868500000
13/08/2023 10:00,0.277013752,3.6,0.640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666750000
13/08/2023 09:00,0.265225933,3.6,0.6484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191500000
13/08/2023 08:00,0.237721022,3.6,0.654296875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339750000
13/08/2023 07:00,0.196463654,3.6,0.650390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222250000
13/08/2023 06:00,0.202357564,3.6,0.646484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 05:00,0.214145383,7.2,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 04:00,0.222003929,10.8,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 03:00,0.227897839,10.8,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 02:00,0.239685658,10.8,0.630859375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 01:00,0.249508841,10.8,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
13/08/2023 00:00,0.233791749,10.8,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 23:00,0.245579568,10.8,0.63671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 22:00,0.245579568,7.2,0.638671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 21:00,0.265225933,10.8,0.6328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 20:00,0.253438114,10.8,0.626953125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099750005
12/08/2023 19:00,0.249508841,7.2,0.623046875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478250000
12/08/2023 18:00,0.271119843,3.6,0.61328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017500000
12/08/2023 17:00,0.290766208,7.2,0.609375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.346250000
12/08/2023 16:00,0.302554028,3.6,0.609375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239249700
12/08/2023 15:00,0.328094303,3.6,0.615234375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.876250000
12/08/2023 14:00,0.330058939,7.2,0.619140625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.938500000
12/08/2023 13:00,0.332023576,0,0.623046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.921750000
12/08/2023 12:00,0.335952849,10.8,0.62890625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.271499600
12/08/2023 11:00,0.322200393,10.8,0.634765625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.942499900
12/08/2023 10:00,0.31827112,10.8,0.638671875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.655250000
12/08/2023 09:00,0.314341847,3.6,0.642578125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223250000
12/08/2023 08:00,0.308447937,7.2,0.6484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340500000
12/08/2023 07:00,0.304518664,7.2,0.6484375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224750000
12/08/2023 06:00,0.302554028,3.6,0.65234375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 05:00,0.302554028,3.6,0.650390625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 04:00,0.302554028,7.2,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 03:00,0.302554028,10.8,0.640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 02:00,0.306483301,10.8,0.640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 01:00,0.302554028,10.8,0.642578125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
12/08/2023 00:00,0.300589391,10.8,0.64453125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 23:00,0.300589391,10.8,0.6484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 22:00,0.304518664,7.2,0.646484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 21:00,0.306483301,7.2,0.646484375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 20:00,0.314341847,7.2,0.646484375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108250010
11/08/2023 19:00,0.316306483,7.2,0.642578125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391000000
11/08/2023 18:00,0.326129666,3.6,0.630859375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623999950
11/08/2023 17:00,0.337917485,3.6,0.626953125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094000000
11/08/2023 16:00,0.353634578,7.2,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245250000
11/08/2023 15:00,0.371316306,7.2,0.623046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355000000
11/08/2023 14:00,0.381139489,10.8,0.62109375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.124500300
11/08/2023 13:00,0.402750491,7.2,0.6171875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.602500000
11/08/2023 12:00,0.418467583,7.2,0.619140625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871749900
11/08/2023 11:00,0.47151277,7.2,0.623046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.831750200
11/08/2023 10:00,0.47740668,10.8,0.62890625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612000000
11/08/2023 09:00,0.500982318,7.2,0.6328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342250000
11/08/2023 08:00,0.520628684,7.2,0.6328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365749980
11/08/2023 07:00,0.499017682,10.8,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202250000
11/08/2023 06:00,0.514734774,10.8,0.62109375,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 05:00,0.516699411,7.2,0.615234375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 04:00,0.502946955,7.2,0.611328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 03:00,0.510805501,7.2,0.609375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 02:00,0.526522593,7.2,0.609375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 01:00,0.538310413,10.8,0.611328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
11/08/2023 00:00,0.538310413,10.8,0.609375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 23:00,0.567779961,7.2,0.611328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 22:00,0.52848723,10.8,0.61328125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 21:00,0.520628684,7.2,0.6171875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 20:00,0.544204322,7.2,0.61328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185000000
10/08/2023 19:00,0.536345776,10.8,0.60546875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606499970
10/08/2023 18:00,0.532416503,7.2,0.59765625,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385750000
10/08/2023 17:00,0.518664047,7.2,0.595703125,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.282499970
10/08/2023 16:00,0.530451866,7.2,0.591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.611250000
10/08/2023 15:00,0.540275049,18,0.591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.716250000
10/08/2023 14:00,0.550098232,7.2,0.5703125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002500000
10/08/2023 13:00,0.555992141,10.8,0.576171875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.633750000
10/08/2023 12:00,0.554027505,10.8,0.580078125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.800249900
10/08/2023 11:00,0.534381139,7.2,0.583984375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152499900
10/08/2023 10:00,0.524557957,0,0.587890625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789000000
10/08/2023 09:00,0.481335953,7.2,0.5859375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935750000
10/08/2023 08:00,0.481335953,3.6,0.583984375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338000000
10/08/2023 07:00,0.487229862,7.2,0.580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199500000
10/08/2023 06:00,0.489194499,3.6,0.578125,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 05:00,0.493123772,10.8,0.576171875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 04:00,0.487229862,7.2,0.580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 03:00,0.483300589,7.2,0.564453125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 02:00,0.47151277,7.2,0.564453125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 01:00,0.469548134,10.8,0.564453125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
10/08/2023 00:00,0.455795678,10.8,0.56640625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
09/08/2023 23:00,0.453831041,7.2,0.56640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
09/08/2023 22:00,0.451866405,7.2,0.56640625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
09/08/2023 21:00,0.445972495,7.2,0.56640625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
09/08/2023 20:00,0.453831041,10.8,0.55859375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132750000
09/08/2023 19:00,0.444007859,3.6,0.5546875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824000000
09/08/2023 18:00,0.455795678,7.2,0.55078125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539000030
09/08/2023 17:00,0.447937132,10.8,0.55078125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.430500000
